window_id,source,segment,source_split,cutoff_ms,history_seconds,history_count,request_count_stratum,selection_order_sha256,role_order_sha256,role,profile_id
burstgpt_3-23175710000,burstgpt,burstgpt_3,temporal_test,23175710000,300,59,2,0350a25b34c988d20bf0729d16ed16a9a11f97c8a2219b37f74e769a3ac09a53,67c66eaa9536cb0cc671456eed824a4a597489972881f9392599caaf535b8c74,expanded_train,phase44_burstgpt_3_159
burstgpt_3-23193410000,burstgpt,burstgpt_3,temporal_test,23193410000,300,40,0,03c37b10b8554af21ff5cff1fdf0d06868daf79f149fc2f55f2d0969ba71b591,a0a3a6dd890867adf668021c94c0b65fbd70a198b5ce4e16ede3db436c7c586f,expanded_train,phase44_burstgpt_3_160
burstgpt_3-23210810000,burstgpt,burstgpt_3,temporal_test,23210810000,300,795,8,030b505c2b704ea09c1b48e0477d4500fb8e55d185aaf50fa9decc199f0fe75f,8f45222256fab116445ea6fdff31b8d572ee7a5f716a5093678073f674bb78e6,expanded_train,phase44_burstgpt_3_161
burstgpt_3-23225810000,burstgpt,burstgpt_3,temporal_test,23225810000,300,886,8,086e107c5926cedb52359fcacd8d939f61efac757636894d729f9017840adc0c,271c5086094bd3e7c26ce9b2222ddddd3350fea83a2528ba33c36c08be2639b3,expanded_train,phase44_burstgpt_3_162
burstgpt_3-23241710000,burstgpt,burstgpt_3,temporal_test,23241710000,300,2091,9,053505de745adc5c28b15b3ec19d104481072d55732a93232449dd9890d7a9b6,32efd869cfead42d87f7e725967bf14537c9c1d69cd2a783a2ba9b44918f60b8,expanded_train,phase44_burstgpt_3_163
burstgpt_3-23242910000,burstgpt,burstgpt_3,temporal_test,23242910000,300,1776,9,041480676cab30a3984bc20a1b12c021d2d530b7588edc863a279b3cbd99fca9,d1cd3c6790fa8645b27cd3dce012ca50bfead73510917bd1f9fd136e6a06c66a,expanded_validation,phase44_burstgpt_3_164
burstgpt_3-23248610000,burstgpt,burstgpt_3,temporal_test,23248610000,300,2393,9,00bac013f0fa28557243e21488f338cdd358f614d4fad49a4accafcd1df48b57,4cd3d1cf5d8604c333cd672c382d4ab9b4e9c3aa64fa27a87dffc850c1b4b126,expanded_train,phase44_burstgpt_3_165
burstgpt_3-23276810000,burstgpt,burstgpt_3,temporal_test,23276810000,300,185,4,0072bbbade6151e9333d871b478b49b89457652a48d873e5b489aee9ffb22af7,77c23307a52d4d911013ac0b8e942abc97ef4c9a9bbf85d141cd86f00bbaf627,expanded_train,phase44_burstgpt_3_166
burstgpt_3-23285810000,burstgpt,burstgpt_3,temporal_test,23285810000,300,44,1,04f1a8955296a17c8a1acca132146b8185ef6371c1a84720fe6392d85edec7a8,5c493634eb44df87b1a574e087645db36b557376e9e452c7510695697f408e27,expanded_train,phase44_burstgpt_3_167
burstgpt_3-23295410000,burstgpt,burstgpt_3,temporal_test,23295410000,300,213,5,0432e1ee75417ee4f4b7f89b70671d6feea6043d8c55dc1bca4165eb3b8ad0d6,a7496f0103ef3dda2c3530897fefe8caab0285753a3d2f791b6aa2033335e6fa,expanded_train,phase44_burstgpt_3_168
burstgpt_3-23308010000,burstgpt,burstgpt_3,temporal_test,23308010000,300,66,2,06a5fbd3f73e5186c64ba6dc7d1a8b3b62eb64bce20f4d63f966327ef614c9fc,517c4910c60665df056bce728bb5f3c60f49e2e578763dabb12e79bfecbe34f6,expanded_train,phase44_burstgpt_3_169
burstgpt_3-23313710000,burstgpt,burstgpt_3,temporal_test,23313710000,300,95,3,033d87a58b7831cbb0bf088636a5a734195461ba547ffeddc31d0ea0edd9a686,44fdeba4897c4615a1f5a38502bbd8b3948faedc1604434cb61b9b400b6ca4ee,expanded_train,phase44_burstgpt_3_170
burstgpt_3-23317010000,burstgpt,burstgpt_3,temporal_test,23317010000,300,142,4,012422594ada09e17d144bb055d3950ba514b785592221ea3a177e9e1913a472,62195b366124653bdb9910f86ea6c67acd4956c6cb5479473996ab5fd4ac7fa6,expanded_train,phase44_burstgpt_3_171
burstgpt_3-23331710000,burstgpt,burstgpt_3,temporal_test,23331710000,300,63,2,074eb5b427d46387a506599eec6ca8b367d9418ecdb3cb14a2b2d89db4f7b90e,ef9a4d14e383d539047e42cbf703ce36083a0e3151831edf7db83ebd792cc11b,expanded_validation,phase44_burstgpt_3_172
burstgpt_3-23344010000,burstgpt,burstgpt_3,temporal_test,23344010000,300,50,2,0603ac7d5c12fab51471cf525f92fab1f843134810d2e331de29d3323b9eaaab,377343160dd10f170997c2ebb45375837781083a2d4eaeb4a3900090f3e17b43,expanded_train,phase44_burstgpt_3_173
burstgpt_3-23414210000,burstgpt,burstgpt_3,temporal_test,23414210000,300,2050,9,0504553ad09aae71590aeadb3281670b8f939dee624563c5e11331573cd58863,35771e3ec9912638750c92d3a1643880f1834cfc71e3b90959566c1a5953ac1e,expanded_train,phase44_burstgpt_3_174
burstgpt_3-23417210000,burstgpt,burstgpt_3,temporal_test,23417210000,300,543,8,010cb60f483dc899fb991fa4728b11a3e91e99446f721aade134f8348f325b29,e6cbee4f431d5de85b17d21a1b1fcc519b517d1efb6704d5784b8cf802f51afe,expanded_validation,phase44_burstgpt_3_175
burstgpt_3-23418710000,burstgpt,burstgpt_3,temporal_test,23418710000,300,1697,9,074c15d1e85adf6bc686cf91d549cf0610e3ee3a2699eba6dbc1c8225b01eab7,a5de2f62026371ecb999df3b0d466a36e3eae971c640011a45bb18465e258d71,expanded_train,phase44_burstgpt_3_176
burstgpt_3-23449310000,burstgpt,burstgpt_3,temporal_test,23449310000,300,1762,9,043bf68ad0d03cfd3d5860c357e6d16252150f05fd3405b41cf7edeed6d6ee99,936789f2cd7c7214ba754eaf253bce935b90fdb592b2c042a59f0bd61e41869a,expanded_train,phase44_burstgpt_3_177
burstgpt_3-23457110000,burstgpt,burstgpt_3,temporal_test,23457110000,300,2263,9,03da8f60bfd11e8b029e7b9a54bb7f411cb9fd2754447fd98a53513c894f3c42,f8727fe8af448737244b5438b835d67925392d0c63eebdcb52eff8f60a68d5e1,expanded_validation,phase44_burstgpt_3_178
burstgpt_3-23476010000,burstgpt,burstgpt_3,temporal_test,23476010000,300,203,5,01924b8ef136fc05b8ea7a2435084bf5ed592280fb0014dcf6dd46c11fbab0f1,11d073cd96f4903a37420914c3f9ae163e7198c51f5cf2e6e58ffbfd3c8ace90,expanded_train,phase44_burstgpt_3_179
burstgpt_3-23486510000,burstgpt,burstgpt_3,temporal_test,23486510000,300,58,2,06dee419ae0dc4a33044f93dca35d484bcce935668401dda43498fe6bc990393,9748c614547397ca9fd237413e91752daeec0445eaadd75ff404fd01c482fdd1,expanded_train,phase44_burstgpt_3_180
burstgpt_3-23494010000,burstgpt,burstgpt_3,temporal_test,23494010000,300,54,2,05bf41102a058fa4e7a2202215377a09abee7fb0af02fe8c43e4e20322e282fc,7cc38eab976733b415bd9ecf3c0f2e72c0679c2675e71d5d38fe60c99dc67622,expanded_train,phase44_burstgpt_3_181
burstgpt_3-23543210000,burstgpt,burstgpt_3,temporal_test,23543210000,300,66,2,06b20bec6175122c38d96eb4007e586735dd2de618eebe3b1d7bf12db0f72eab,8d5528852d2c91da6219cb790f5bb66e785f9b71a73de1fc561483dabd360ce2,expanded_train,phase44_burstgpt_3_182
burstgpt_3-23551010000,burstgpt,burstgpt_3,temporal_test,23551010000,300,517,7,014674726af577197ee2f47d6e32d83fd60b3145d260232cd7261358df980b77,22b3c15bf80a623a2eeb7c68f6e7e93646813331f1cbe0d2e8c568deaa9ad58b,expanded_train,phase44_burstgpt_3_183
burstgpt_3-23560310000,burstgpt,burstgpt_3,temporal_test,23560310000,300,1079,9,0015a73f899456c90dc22a9be4c736aa864dd25a0b8c2ba135ae89509007d0cd,2ae1bcb423ead226c083f9873c4ab65da2e70f0423ef46f010139119eecd1b69,expanded_train,phase44_burstgpt_3_184
burstgpt_3-23578610000,burstgpt,burstgpt_3,temporal_test,23578610000,300,37,0,03eb225a8f3ddc4cc477ed90ff3b1933186e1605a3303b816008610853a28934,761cde4dab05098d2ebade15f087a1abf645d6153bb2cc3f402e079c834f4921,expanded_train,phase44_burstgpt_3_185
burstgpt_3-23587610000,burstgpt,burstgpt_3,temporal_test,23587610000,300,153,4,062dda720804295687a7d128dd48a943be3eac0ee95049d1b3f988349c311db0,74ab46c44770bd973161e71dca97b6375470608fcb986656cc2d0d8843e8db6b,expanded_train,phase44_burstgpt_3_186
burstgpt_3-23599610000,burstgpt,burstgpt_3,temporal_test,23599610000,300,72,3,02790fb88dba02c1848bbe78b10f86c18ef9bc4a1011a0bb6a14a681c88caaaf,04fcad52eda74d1b0eb932610d8a0cbb662200675c99ea88f652a6856a17386a,expanded_train,phase44_burstgpt_3_187
burstgpt_3-23602910000,burstgpt,burstgpt_3,temporal_test,23602910000,300,152,4,05cc4f582d76e57ce9867968523e7603e99aca735b7b866aa75d76247bee9f0d,28255bbc75447c2646da0ee620f3d2bca49dc7486c6439a10ada6516bb18d384,expanded_train,phase44_burstgpt_3_188
burstgpt_3-23607410000,burstgpt,burstgpt_3,temporal_test,23607410000,300,57,2,07623be7b8597e783f90d04f26cea013c9e02d2b87778e834eb28b65ba12d48c,f3a0d104ce4f01e9ba32011a6a8e3655b47b4aa00b400e16ba671019203f5b9f,expanded_validation,phase44_burstgpt_3_189
burstgpt_3-23622710000,burstgpt,burstgpt_3,temporal_test,23622710000,300,171,4,08179fd5858ac5a32620582b830c502bed32653c3a9719d56befa4fcf78d2cdb,5ff2892915e851c4beb285d1c6ffab7dfb161d4ff85b389bbc767277c215a36d,expanded_train,phase44_burstgpt_3_190
burstgpt_3-23640410000,burstgpt,burstgpt_3,temporal_test,23640410000,300,215,5,031aee599cebc0fbacf7d104664c79dfa5e99efe5276f517f3ad5b61731c2ca6,93d1226bf538b2b05dffa81aaa46da5c1505c9050cdc7901fce639cdc7f8aa2b,expanded_train,phase44_burstgpt_3_191
burstgpt_3-23644910000,burstgpt,burstgpt_3,temporal_test,23644910000,300,182,4,0488e945b56102b6ac862098ded531ea0ae713fbe3625dd946f7c118a96a77dc,954dd66853a507e1783c0c74b0b9c0db899b01396bd9726a408754e66d994182,expanded_train,phase44_burstgpt_3_192
burstgpt_3-23649410000,burstgpt,burstgpt_3,temporal_test,23649410000,300,178,4,025a948edeb1b02ac51fca22fab657410584e2082e898ab602fbab5ad94b8da7,61e121b56c80879ec4c02128d53052541d1579b32a17e5ae02fd23a6c0129b5a,expanded_train,phase44_burstgpt_3_193
burstgpt_3-23733110000,burstgpt,burstgpt_3,temporal_test,23733110000,300,165,4,08f7b85c3f49ea49ea968648af3a307ee33114503641fdaa335c2b862e449764,2271f421a6511a16ef54b36676e490d23be83be50499028ed1f0ebb1dcb10323,expanded_train,phase44_burstgpt_3_194
burstgpt_3-23752610000,burstgpt,burstgpt_3,temporal_test,23752610000,300,42,1,0230275fa713a471fa4aeae6cdded39bf873382afe138c7a9ec4a1d5d6d87fb3,100f21345dce8dd849e8518a9799dc6f4800fd4e596fb18e48a0344cd2cfe98c,expanded_train,phase44_burstgpt_3_195
burstgpt_3-23754410000,burstgpt,burstgpt_3,temporal_test,23754410000,300,328,6,042428bc44b2f30310db4c886bafde7b08c30d99ddbf1784e0a713e0f86ddb8f,2ae3e1552ed421477cb92f5744b18509eb94fc408140790cc4fe56199c2bca80,expanded_train,phase44_burstgpt_3_196
burstgpt_3-23757410000,burstgpt,burstgpt_3,temporal_test,23757410000,300,406,7,020a5001037d6c1819d1c825da9a4c77c614593f34fb3b315c184ad5553b7c72,d92692498a0b803fe02e3efcf65972592f177e39dcfeca263545e4eefc684b3e,expanded_validation,phase44_burstgpt_3_197
burstgpt_3-23758910000,burstgpt,burstgpt_3,temporal_test,23758910000,300,414,7,0468162da8d89bb8c1831836a56e0af945d2d3d9461df6102bff8cf7e1458cf7,3743cdfce329690aa35eee6662882ee692514c1dfb5b56a5f4ac75065cc10e8a,expanded_train,phase44_burstgpt_3_198
burstgpt_3-23801510000,burstgpt,burstgpt_3,temporal_test,23801510000,300,36,0,04de0bbc91dd0df1413c6623762e1ff77b1dfb738c09eac8a911d4aeee205adb,a8922e57a3eb486c04154f32d8269748a9ab685d8051835ab45ba1e185b251af,expanded_train,phase44_burstgpt_3_199
burstgpt_3-23806610000,burstgpt,burstgpt_3,temporal_test,23806610000,300,39,0,00ed8765fbae2f8a686c200ddf89735621e2ca96af63efc68591426e387a197a,45aace90666bc8dc41ddb2cf4cd1e3c796bb1e4f9e9f2c4d44938ecacd9d6bfb,expanded_train,phase44_burstgpt_3_200
burstgpt_3-23815910000,burstgpt,burstgpt_3,temporal_test,23815910000,300,34,0,07ec49e688f9e7e5b76cb2b83597f3a59e0e8551dfd9d0c7f6a7fef65568781e,3695fe8e62ec8093eeeafc354d49a56f8c37b8bc56c297ad1a55626cb3d49153,expanded_train,phase44_burstgpt_3_201
burstgpt_3-23819810000,burstgpt,burstgpt_3,temporal_test,23819810000,300,788,8,07c704759608d40fa3aa81d92706dff97e682e5636a7c20364bacfb15943720d,bf80af9461751cfc17ce7859cc5c46c471141bf5f1a2a588c557c22629a7aad7,expanded_train,phase44_burstgpt_3_202
burstgpt_3-23872010000,burstgpt,burstgpt_3,temporal_test,23872010000,300,35,0,078d0857ba76f6b3198507d286ec96182d752620f971c68983ab859c0a718b7e,dcfb7b58d398a604f1b3072419fb3129fd1a0c0121cf63103ee8f5511339cc3f,expanded_validation,phase44_burstgpt_3_203
burstgpt_3-23891810000,burstgpt,burstgpt_3,temporal_test,23891810000,300,134,4,09e053a3bf8f54c632b908d631996153abd2934cbb629fb1f18c5b8b493e827b,a264e109a247b989517b6d9519567e7acf319a469c275c0627628d8f682456e9,expanded_train,phase44_burstgpt_3_204
burstgpt_3-23896610000,burstgpt,burstgpt_3,temporal_test,23896610000,300,119,3,023ebe9a245fb6f1bebaa71fe1c524ca68357bd1123cdf0776ec23958aada7e9,4a4515afb88e025f229b5499ab994763b58f0806261b3c78ca13c2a38a47e2a1,expanded_train,phase44_burstgpt_3_205
burstgpt_3-23898710000,burstgpt,burstgpt_3,temporal_test,23898710000,300,197,5,0711b901bdd836d5eece0410707290e1f11c92089440d91de84d68d1f6765752,52059bec641407903bab196d79c310cff1b9447885a57ded3c12a22ca3a4d51f,expanded_train,phase44_burstgpt_3_206
burstgpt_3-23903510000,burstgpt,burstgpt_3,temporal_test,23903510000,300,130,4,033eaabb5f7f725dd91ddf7836487a9b7b59cd8b3e95aaa4c989f1741d911147,da1c63fbd30f8fc47ec8285ceb71f2f35c3c8ec3833919f948f9bfea0697c16e,expanded_validation,phase44_burstgpt_3_207
burstgpt_3-23905610000,burstgpt,burstgpt_3,temporal_test,23905610000,300,155,4,095346c5aaaa662dc5a5dd4e475cf6db51ef003618767e0308b1de60f3db8a98,474497656978b3851e26ceead187f847ab3b185708bd67ce91be5db4f965f56f,expanded_train,phase44_burstgpt_3_208
burstgpt_3-23925110000,burstgpt,burstgpt_3,temporal_test,23925110000,300,169,4,06491b8a9f52ec0c23eda1fccbd83244061e9732dc4556e79c5382d757287729,9d300df324125daf790c44e260363d8d172850a861f475823dd2dd59d6c5965c,expanded_train,phase44_burstgpt_3_209
burstgpt_3-23926610000,burstgpt,burstgpt_3,temporal_test,23926610000,300,149,4,03d7827fe1f6d41e296edd4726230e6bfa19d87a990229d4b2c996f62815b6ec,a73af3a5e01532e98edeca2caa6c3cb76ed673424284fa5232a048578a404267,expanded_train,phase44_burstgpt_3_210
burstgpt_3-23927510000,burstgpt,burstgpt_3,temporal_test,23927510000,300,149,4,07dceb28cfb911eaf4be7cde74e01451def70edbee92f63190cffbb987a5f2fc,b45b538d70428c6949db8c8a1379ebd59e8782a60fb1f8fa6e04dced4f63a650,expanded_validation,phase44_burstgpt_3_211
burstgpt_3-23996510000,burstgpt,burstgpt_3,temporal_test,23996510000,300,935,8,0430d5b56904aceabf2f6883b48372ebab45dec029977420edc93c691b6f215a,16048eb0db18f23470dd4a60054607e1f418d7816081630402684d0cd1ee176c,expanded_train,phase44_burstgpt_3_212
burstgpt_3-23997710000,burstgpt,burstgpt_3,temporal_test,23997710000,300,353,6,0039373a66c0b5bdeccda8d1ba812732cf8b6fa6f8b9a3594256071a2aee65a7,c14fc7cc266d76c11db604e8c83084d518159d96d02fb82df72ae85f5ef9397d,expanded_validation,phase44_burstgpt_3_213
burstgpt_3-24004610000,burstgpt,burstgpt_3,temporal_test,24004610000,300,245,5,0327d5744f338722db04143bc7bd32d9fcdfd1abba245225bb9cdd45d2365868,dfaaa6a81d45dd072f718484def46bc39e96e6b2d0cc92a23c9317e9d3aa3753,expanded_validation,phase44_burstgpt_3_214
burstgpt_3-24022610000,burstgpt,burstgpt_3,temporal_test,24022610000,300,139,4,01406b2ef8166e26e974c911a54ec62832bb41c1cea869ed013fb828250c7a5e,39beddd19f74883fae86db75d704853d1a966925fcabce75c219622fc448ba1c,expanded_train,phase44_burstgpt_3_215
burstgpt_3-24056810000,burstgpt,burstgpt_3,temporal_test,24056810000,300,573,8,01df14c9c96f24f0c9e8416c3a97c2c79caf91d4d0f89c152d412baf842ff390,9c7052c23c79d7f4ce3ed9afe325b41254e5102aec968aae0fef795f88e67059,expanded_train,phase44_burstgpt_3_216
burstgpt_3-24067010000,burstgpt,burstgpt_3,temporal_test,24067010000,300,165,4,02e1b9329149de7119c7e5236d05ba7ceb1598a77e4d08cd7ee260a1790f37fb,c68fdd55b3a9c7d369a89cbe1b63a82434120f0f237147dbbda9636398256ae1,expanded_validation,phase44_burstgpt_3_217
burstgpt_3-24082010000,burstgpt,burstgpt_3,temporal_test,24082010000,300,467,7,05935ee50506a3adf61240da889e3ec575132f0c628463f59f604f2aa629368a,f787669d05f5d500353f802a6b2daf672eb807fb49b343cd908d40eb91014299,expanded_validation,phase44_burstgpt_3_218
burstgpt_3-24082310000,burstgpt,burstgpt_3,temporal_test,24082310000,300,372,7,023ac00392cf23cdf407befbdd7e1fa32f20c74ab1145fd2d4b6ff156ad1a4fc,a5be9d3d324a7566147b38184395ddc76baf18526833627716bfe154963ecb68,expanded_train,phase44_burstgpt_3_219
burstgpt_3-24100310000,burstgpt,burstgpt_3,temporal_test,24100310000,300,232,5,0749677d7dd88690455e427335bd427be031d55f1c1d161785fecc3ad13f62ac,c4840ea1b6fcc79bb06b105484153b678bb85afafed67915748f7389855ffee0,expanded_train,phase44_burstgpt_3_220
burstgpt_3-24151610000,burstgpt,burstgpt_3,temporal_test,24151610000,300,610,8,01241a4c33855600884252a7a09e60fc4b232d1129f995bda7414c80da7b6f67,ea76b5db822d29f416bd01c297639d4242e9abcdff179482f28c6e0e6c6a3f41,expanded_validation,phase44_burstgpt_3_221
burstgpt_3-24166910000,burstgpt,burstgpt_3,temporal_test,24166910000,300,229,5,037f29862c2279672192b92fc27e43e80f4254b99cd50c478a79a0b24a4b2841,aeef9d670324940afd0570f54b9a6a2ac7fac7111700e464b2864de36f6e1625,expanded_train,phase44_burstgpt_3_222
burstgpt_3-24176510000,burstgpt,burstgpt_3,temporal_test,24176510000,300,88,3,06dcf696a2337732ec36dcd7e8c38928488842737e2573d48e80acaa1205a802,17c1a0db8c6fbc9408094465311d48225600e5fa53538b833163b59045c0f2ad,expanded_train,phase44_burstgpt_3_223
burstgpt_3-24177710000,burstgpt,burstgpt_3,temporal_test,24177710000,300,104,3,0264141dfbfecf9c39525050d91a3ac10240145e738f89bfc0eff00e79033719,774e6181572f1934cbc5dac167feceb49a3ae21663829c75ae66100ae01ce4a0,expanded_train,phase44_burstgpt_3_224
burstgpt_3-24180410000,burstgpt,burstgpt_3,temporal_test,24180410000,300,123,4,07d730586e40c56a69f0bb2b30da14ed9dfb3417c6edd5b7e51a01d4971d35b4,1154259a8e89adeda472679f4837b1856223bd068a2892d438063b052839aacc,expanded_train,phase44_burstgpt_3_225
burstgpt_3-24182510000,burstgpt,burstgpt_3,temporal_test,24182510000,300,99,3,02404b5f078b6c0920ff123c31044d10edda78da2d6981f31307c5244993266c,0d4b739a241548a3390d2e643c93f1933d7489dec556034f9154f1df2cc7cdeb,expanded_train,phase44_burstgpt_3_226
burstgpt_3-24184910000,burstgpt,burstgpt_3,temporal_test,24184910000,300,364,7,021696fb426085be30b175c7f005b9aaa373d7f8604753cf677066581cd8fa2b,c39383c4f0cb0c6baac70fbfb22cd324ac3b788776996b50d88a2210252a5b03,expanded_train,phase44_burstgpt_3_227
burstgpt_3-24202310000,burstgpt,burstgpt_3,temporal_test,24202310000,300,390,7,0201274bd856d47abc1dcb1cd5397982bd06c01bbe09d79c9d994f3d9e4ca6fd,5c50f70cdf06419640412cb3bc7d0a3bd2879eb24889fa5d822867d72ff796cc,expanded_train,phase44_burstgpt_3_228
burstgpt_3-24211910000,burstgpt,burstgpt_3,temporal_test,24211910000,300,353,6,012c236abef61f77a6acde15b9f20aad959b49ffc25921f7969adf74b646ff04,a1c595ab39388f04d84718bf511ee3c8425c35822dc16d8d223b0ac4c544cf52,expanded_train,phase44_burstgpt_3_229
burstgpt_3-24224810000,burstgpt,burstgpt_3,temporal_test,24224810000,300,64,2,0744e61c3cec1f13e8e1d483c2523f5b917c3e49dcd8f5f5812fb5f3f15bb6d7,9756915085f0b512a667a9b4737045c3eb67ce00f9803a4bc156aa5a93353175,expanded_train,phase44_burstgpt_3_230
burstgpt_3-24227210000,burstgpt,burstgpt_3,temporal_test,24227210000,300,53,2,02278a381cda0a29f49efe922f21d24e8d279041c9184d64c4b0633a613525db,cd5b1f00e2248782e542130165d699d215700abcb13159b28f18d8ac17a4282f,expanded_validation,phase44_burstgpt_3_231
burstgpt_3-24229910000,burstgpt,burstgpt_3,temporal_test,24229910000,300,52,2,070f953f35b3955136beb890b5032788860634469b2dc07306dfc58ec6bd57de,f702e988c2d7f30a8609d5f2bb0bf34b47254b68e656f3acc92661e4f8135745,expanded_validation,phase44_burstgpt_3_232
burstgpt_3-24671210000,burstgpt,burstgpt_3,temporal_test,24671210000,300,597,8,071ba262419b7f08ae5de31bab298ae19a6f3f06f75fe1d1dcc05ed1ab54fd5a,136e717a6beaf5476c0cd00ee7eb337efe23eb21e7da02196b5de71c677dc3e6,expanded_train,phase44_burstgpt_3_233
burstgpt_3-24674510000,burstgpt,burstgpt_3,temporal_test,24674510000,300,2537,9,00692d306593b0a51331ab85159491a098ab53611af7df7e34325505b099fdfb,866b2437c81af61785c25f92afe3717b3c0c4789961940f9e01c38f48b2c1ec2,expanded_train,phase44_burstgpt_3_234
burstgpt_3-24675710000,burstgpt,burstgpt_3,temporal_test,24675710000,300,2492,9,059c65c9583d9efd779f672b6fb82a1d24139bba7b4c745552d1b62e6dac97c8,66d963cddc27a17bd8788ef5a1d5e102f39b342719513707e2b1a2788d3567bc,expanded_train,phase44_burstgpt_3_235
burstgpt_3-24681410000,burstgpt,burstgpt_3,temporal_test,24681410000,300,1249,9,072fd1d667fb88c853b6e7731dc651ba4be5d1e4e4aa1355de7402131453c566,c4a80d3cf4d4c1eeae20fbdb31589e539e418a44e4179b8e59f7f01870fbf0bb,expanded_validation,phase44_burstgpt_3_236
burstgpt_3-24682310000,burstgpt,burstgpt_3,temporal_test,24682310000,300,1268,9,00b9469351a691f54f9251c8c64e8ff3c6658b0b0e3b666131103634f4e56626,0bc88a35c840b8c3a81a62a2b0f569c575d0c786bbb04fb05fc81c4c4122d5c4,expanded_train,phase44_burstgpt_3_237
burstgpt_3-24683210000,burstgpt,burstgpt_3,temporal_test,24683210000,300,1108,9,06a072414cfeb031658ae3da56a25cd4b4704230c20a4d88ee0f5ad47a65ad90,4ca781971154037295964b243c140c1e08b7b24ad70276d7269cc369c30fadc9,expanded_train,phase44_burstgpt_3_238
burstgpt_3-24697010000,burstgpt,burstgpt_3,temporal_test,24697010000,300,180,4,0ab0b22633b03233efc153940c9b58f5da1113758df32e9d2046144c772f214f,b0bd488e9b97259777c932592abc18e59279979cd9a28bd11a4ddef21d52729d,expanded_train,phase44_burstgpt_3_239
burstgpt_3-24702710000,burstgpt,burstgpt_3,temporal_test,24702710000,300,147,4,08707bdb7ca2bfcb72460d0dcbd3ecd0d6c76e612303ad702faf035473859be2,667586b4ee1861abeb564cdaa520134ebbd97fb52abef71d7472a57bea4d10cd,expanded_train,phase44_burstgpt_3_240
burstgpt_3-24706910000,burstgpt,burstgpt_3,temporal_test,24706910000,300,61,2,056dcf3dd0716af51d6da29819491609dda85918e676cffd9e719d09781ad19d,6cf26759fbbaed0a199987932f9da07c9a0e244f942bf67528ac0a21dc17c573,expanded_train,phase44_burstgpt_3_241
burstgpt_3-24844310000,burstgpt,burstgpt_3,temporal_test,24844310000,300,105,3,05c39eb25b1e38aecdd2776d9b728027a4362f10f4924f5afd79f8fe830b8086,bc04910a8c3991f27a8f820180925800ce7bbbc8ca11f550769df3a28c034880,expanded_validation,phase44_burstgpt_3_242
burstgpt_3-24959510000,burstgpt,burstgpt_3,temporal_test,24959510000,300,106,3,04ce6e39fc3efa87166feb0e2e06e6798abdec6aaf30d172246e4c27c6410dd0,3288ad983f65f6332ceea9a81ee60ee84119fbe7179a4237081b2f1012a8b35c,expanded_train,phase44_burstgpt_3_243
burstgpt_3-24959810000,burstgpt,burstgpt_3,temporal_test,24959810000,300,99,3,068d612a7a69dd7c5c13c2ba57d65d6860eb3c71f2332254c120b67a5ca98e1c,1c3f5365a1cbcab3338ad730b0ade9cd51d8eabceaec45b75327e32772117d79,expanded_train,phase44_burstgpt_3_244
burstgpt_3-25479110000,burstgpt,burstgpt_3,temporal_test,25479110000,300,49,1,02b29e3e0b59ebbed0015ff70797f438ca5e53d5205b2955fbe3706f2270902e,1de5316f371ed451e3ce0732ee61e3f4fd8d9e5b9df9871fdb623903d611563e,expanded_train,phase44_burstgpt_3_245
burstgpt_3-25807010000,burstgpt,burstgpt_3,temporal_test,25807010000,300,60,2,0210f9a8c3275d60ffe4089da7bc6142c0e517c9598e885e1ee63beaa267cc9d,5b8306710a3dd4e62a4899ef004097d8b8e6fca057c8bb0857a55879bea95e2b,expanded_train,phase44_burstgpt_3_246
burstgpt_3-25821110000,burstgpt,burstgpt_3,temporal_test,25821110000,300,51,2,07dd0a9771dcf8df1d305770d095c738988c87048d9f148784b170aaca13a353,36aaebc8f79e31971e5fdcac8b7dc282bb69454ba426f92f776ab6289f7b6582,expanded_train,phase44_burstgpt_3_247
burstgpt_3-25830710000,burstgpt,burstgpt_3,temporal_test,25830710000,300,46,1,03de10f151c52d9443a5f043599c1b324e3cb0a122db4ed72e5b2c0c1aa76d31,0831fdb69de0fc56cd386787afbcb5a2bde4e5001b0d5da060a48de3f0eba289,expanded_train,phase44_burstgpt_3_248
burstgpt_3-25874810000,burstgpt,burstgpt_3,temporal_test,25874810000,300,72,3,050dccfec80719b8bfbeee49fc03765ce532a2f01483f5765483890c81783a5c,849dcc3909cdffa725bc6827dc5233cf2f979f3848116555bfc693a6532ade9e,expanded_train,phase44_burstgpt_3_249
burstgpt_3-25962410000,burstgpt,burstgpt_3,temporal_test,25962410000,300,49,1,003ab13f10695c5cc035bdb4fb5c730bd9eb3964e1edb20d3f7d75a172e5991e,b77f90ea1f70736ca932a8da9ffe3542bb992619d5051eb3a90669054d2478b0,expanded_train,phase44_burstgpt_3_250
burstgpt_3-25968710000,burstgpt,burstgpt_3,temporal_test,25968710000,300,1152,9,017de9fc3a8de57aded11431c892379e1cd120154ad70f1c25e3e17ca639af8e,c6814c9a9e956fb37c92f5cd75e35509987fc51468fcbc805f15e4c7c4c90cb4,expanded_validation,phase44_burstgpt_3_251
burstgpt_3-25971110000,burstgpt,burstgpt_3,temporal_test,25971110000,300,938,8,013bc030d8d43b1e5c5777eba3c8f4f149a944c3c7473a5a97c858cd3b75fcaf,bbe592be47f6e60f9c59a0b39033c5cf20ad71b7384aa3340b905f7f76b41bb9,expanded_train,phase44_burstgpt_3_252
